Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
90975,-1.8299301623293818,-1.0262532799485333,0.4680086097043012,-0.05881546495530975,-0.19836313949970608,-0.8842177873544532,0.12737571851775603,0.38055946641767097,1.057375454712398,-0.2533856242762665,-0.9933671225867403,-0.11687522051464197,0.31094148464013255,1.387685872534611,-0.6542920699055722,-0.24855324309252705,0.06734074247764027,1.6513895508990044,1.1958399149646464,-0.9520824419513594,1.022019297911318,-0.9509783814603614,-1.0722444836411644,-0.5638930108352285,0.439536974045065,0.05315840843716595,0.7317128249454554,-0.048318454030226256,58.41,0
168587,-0.12192831666699186,-1.3312165476206856,1.2804182387486458,-0.5392589754375584,-0.06943064344220706,0.9288461542044791,-0.736356822995358,-0.6289668891827808,0.8150520758207883,-0.35117063898451367,-1.5078582433789915,1.722378371084356,-0.6602680168076251,-2.12414106017817,1.9148972283985728,0.6491217154639192,-1.188273208155016,1.4673005949333042,1.0572843644151295,0.5797766050880302,0.9727671002854461,-0.6455081101704843,0.7272063133808462,0.31252175049466924,0.9260425823747876,-1.2007754388340912,-0.23086091467553713,1.633182042486316,17.98,0
127138,-0.2112432796112795,0.3486134189176889,1.5498335960071612,1.0324973226246774,-1.074155747551176,-2.811966611232654,0.44342352187995604,-1.2065298758779108,0.399786201204717,0.16538126936158515,0.8711003952878168,-0.5835596648938627,-0.08007782132659211,1.3299885140199093,-0.3953184660813908,0.7369220459235447,0.20609771801528415,0.6673134636296315,0.9275395333545867,1.1787031423422882,-0.19791278728557196,0.5494171814982589,0.3506634153807416,0.9506881464048877,1.0878338234575249,0.11564598176028354,2.5192073857004047,1.1767223510238582,68.88,0
131524,0.27230173055175044,-0.14494702596077724,-1.2305266130755326,0.22675217781172774,1.6234877013489792,-2.8097126591276846,-0.9502513882798378,-0.08542863455163886,1.1284452319966296,0.6515450035198972,0.5910121813049389,-0.6260076934240647,0.35819258500821693,-1.3246532692868476,1.757186995967436,-0.1629933968445039,-1.7506262942290374,0.8307532165359595,-0.668837560696449,0.6399161646676255,0.49709723061331607,0.35261714804142674,0.44695040788373486,-1.4255617476051263,-0.3310013877733536,0.3496263624217094,0.8396941615726664,0.36805394701898336,67.86,0
123980,-0.6495074902363289,0.01732627604876538,0.6201191329824757,0.7420438231007214,0.29962885683489093,0.7692314942379997,-1.9621032235907416,0.31296560659461875,1.3675483067689436,-0.05298403855343698,0.28368368614421907,1.803929396468198,0.32337466484212596,0.18039180973378582,1.2423431817451813,-0.5164187633765698,1.2510023581032887,-1.100624347875867,-1.620744449364979,-0.6523179033414053,0.04606140294074692,-0.6394384501308875,-0.10887991236623006,-1.885557901809057,-1.0779883035621778,-0.012823253521997074,-0.43525265563888516,1.1160442635996917,278.92,0
135831,1.8856916657855893,-0.9489219084819344,-1.193035665338086,0.9830413271714148,-0.5226348977150576,1.720043660451071,-2.078315498158427,-0.9258707459216258,0.1502096568728631,0.4733313785660348,0.6003235582830672,-0.37013288024691376,-0.4076943323111809,-0.6927492834961029,-1.505977137994124,-0.0934779622537521,1.0448765583720798,-1.5954780589815707,1.2684925229306308,0.17899989049756132,-0.6102080789492889,-0.7137253041325546,-0.48689943120746115,-0.7051514534521921,-0.5394562303476899,-0.12565913625800978,1.2746616762922074,1.6219291675350787,6.56,0
88685,0.16060498937944198,0.15203239474032787,-0.601766847417003,1.3869704174373239,-0.7956359325117301,-2.7763752778479467,1.1205475801038223,0.04237410794366391,-1.2256644171783542,-1.0119999666873145,-2.025408002930416,-0.37765884588985493,0.5921044227131229,2.5662074240992774,0.5391775403971922,1.3483194779674772,0.8563803145790359,-1.0356659997020634,0.30065099332748246,0.2915632398775968,-0.4950361563109567,-1.244404051193051,0.86424375787045,-0.24529783239060293,-1.3076232510589296,-0.40050023747042074,0.09192066835061774,-0.04711292286521989,17.99,0
22138,0.23288177851622544,-1.4204064808402816,-1.3067904157668777,0.9730045546000275,-0.38462812642410926,-0.4910833938427727,-0.15337389303235247,1.3041619683636207,-0.45146803584409606,-2.1186062054672203,-1.0710791110292002,0.01204266919844064,1.4649391359072836,2.0037154761901452,-0.9623348443320002,-1.597192351733791,0.7230825162644273,1.3512987326647137,0.09069580457730134,-0.07525850433724908,0.8862128159387402,1.0596072391214624,1.097401612955737,-1.5146737901436462,0.7972508795847386,1.6597595377609167,0.402520076879136,-1.0117578355411418,28.31,0
145108,0.19723387740704562,-0.08829990904194783,-0.6209434142263559,-0.8838074077652446,1.1710174402990232,1.792228450609164,-1.092364678622786,-0.39784143879132655,-1.7915707972571002,-0.7251006277093933,0.3702574236218087,1.47702116553352,-0.15893341497994953,-0.6452023126197703,0.9698606769547079,1.0389864716184596,1.1971650522450825,1.3491699928598593,0.46416925840245077,0.3257821075409061,-0.17096091776002167,-0.2823682832754064,0.8494685975325453,-0.014892985957288683,0.04834203009923959,-0.08706029044505652,1.2413194705394375,-1.4358373691650828,259.12,0
77826,1.002909868948078,0.8302471629608877,-1.4497021678471758,0.8592171825774932,1.5089013136469276,-1.6021664932414543,0.36077582392207885,-0.12232540473105964,-1.1571680893011997,1.5083508650691015,1.871670454158246,0.5693842844821995,3.004484371097489,-0.46397059497333343,-0.4603643803122259,0.1732020228176951,0.8195480976410732,0.02185926774123881,0.9053743265346444,1.4408316041995803,-0.3100316255738135,-0.1505803313618032,0.6221677990228193,0.349763690522662,-0.2944115392365324,1.6264560716496685,0.6435391743240425,-1.1562023533673331,2.08,0
86460,0.5760174144844643,-0.36543278198875334,-1.1819504083710326,0.32035343584580395,-0.6338850182129372,0.9436328877847121,-1.490716489413034,0.8368514997833452,-0.7973284356447717,0.2630853594084768,-0.16419358776741558,0.4794622610989256,2.0715345244719554,-0.7923201421520994,0.5634193139579136,1.7863534334794973,-0.49712415351268924,-0.35972585105857985,0.2200153915223703,-0.1239349384901425,-0.023616298745046303,0.225066145266572,1.7380377226624442,-0.6539209098581954,-2.6373160879774993,0.7134043910678054,0.6503917156708656,-1.5110390921441288,52.43,0
64073,0.44201789970827926,0.4436438240682888,-0.9045730046119703,1.3465057127884004,-0.43783875332385086,-0.33617951575490745,-1.0935576397341829,1.6208207733320368,-1.3591094379114965,0.33071470783979723,-0.5757297886757563,-0.5746379747201298,-1.1644867182972054,0.6505734068436002,-0.5051891066706726,-0.3512499342014388,-0.7080265356901034,-2.181032682215434,0.06105077066143946,-0.36580069827888895,-0.22535141588555602,1.8689313400440972,-0.5557878946299155,-0.8650250263631661,0.27644249196757736,-0.7428117296489943,-0.5717055497867102,-0.2740422747722331,28.72,0
31544,0.7359841048655908,-1.976864778570544,0.30309753312736126,0.025790923753714255,-1.6718525639826656,0.9774881854741955,0.44084584080603423,0.7499865222207671,0.07395729559584262,0.8011606621559363,-0.635884708153208,-0.7851036745698323,0.8437155218343962,-0.5692317671922311,0.46524554253171563,0.0735314084535231,-1.4880386640450889,-1.25434210599462,0.386359133338823,1.012204238384011,-0.13539762581343656,0.6765588876277417,0.21561349412818567,0.20189865639698656,1.0195101579466384,1.0997998849136215,-0.7789454882219944,-1.0156850080887887,0.74,0
160144,-1.8246146370471914,-2.0570847969129726,0.03389277504914565,1.1445145010167754,-1.61082433117809,1.21841788326632,1.8787865907075258,-1.399577213594578,1.4102044901439856,-0.9180830880855402,-0.3558745294203539,-1.2890362755996074,-1.630547731686707,-1.010691655270301,2.1567766759228846,1.3495434420395844,0.3083142337063859,0.46325480590699136,1.6652798380860214,-1.0188022645048134,-0.5321869351118997,1.6163104806272688,-0.561582387126622,-0.21479187531563707,-1.6376681302564706,1.8291389575895576,1.068414892057562,2.035320268912231,10.85,0
135054,-1.7868476505857773,0.327258735596416,-1.64401292515267,0.09988387886879618,0.13368968889643412,0.37525349383424506,-1.34439394551807,1.4951805715489388,2.440056664448449,0.12253370419783449,0.9779449695188936,-1.1248845382491754,-0.18499344073950566,1.5393759855267666,-0.8841487522821422,-1.652021467233857,0.1927351715733345,0.7689021584171477,0.6779445248264644,1.6116014338406641,-0.8797955047220315,-0.38104405556657645,1.2528540548453742,0.240854473039218,-0.3765762088814624,0.4836554179017075,1.289547666793532,1.1598125687384513,21.67,0
111259,-0.07605874530144384,1.0470190432620197,2.7413931882547065,0.13974997210484202,-0.31439611781200494,-0.8609781040134848,-1.1124176337273046,-0.6143369815936252,-0.5341540341337201,2.121127581981927,0.6895893274746998,1.861511930920062,0.025794617982472973,0.7091490728957951,-1.0095849910792218,0.5583475878181748,-1.5720530758634301,0.20902666008535084,1.4433555977916324,-1.005826411689278,0.49011532673327485,-0.8677061454066484,0.4164035047462602,-0.2088053483606902,1.7801116793605571,0.8259708392474852,0.9267028326620634,-0.5657271182780488,8.13,0
69537,-0.19767388268190214,-0.23823397349612635,-0.4885248146496178,0.6660260257116909,-0.35939853781916986,-0.9843073179777505,-0.19480156980990895,-0.44397556289599543,-1.3164485063192597,-0.8309642663286999,-1.030835718049382,-0.02994982317615111,-0.27237232094299546,-1.625388735148163,-0.9743041670970831,0.6704708772850282,0.8176357538414437,-0.2837139782618569,0.6728418805489721,0.0754684947312452,2.2262169658682045,-1.1316670756960143,0.2762473124478771,0.27083959508739053,1.7866047547173933,1.0953985114320393,-1.7400644010064765,-0.6079850698669284,27.26,0
142173,0.5798098440482081,2.1452084222595666,-1.3292633707106833,-0.3145746561521782,-0.4955004940838026,-0.49717544461290586,0.6307817152810662,-1.2787352011571622,0.587181711996029,1.7461047812723123,0.5664484113592524,-0.1236464113669842,0.2105806750425488,0.2977612559683,-0.4040243697385096,0.21491887075244784,-0.6807281600595333,0.9682777036070003,0.6769469463347217,0.30855166651647103,-2.3046565099015983,-0.07712757443616036,0.725281849760205,-0.3551788145178568,-0.08152947126271684,1.8240927106816445,-1.270901469114985,0.28490493008728585,12.16,0
94250,0.020016902183505356,-1.4433980107454605,0.582553987106004,0.5526659165197231,0.3209570985541046,-1.676738392681082,0.3130136298651957,-0.4718704331866072,1.5333644490355678,-1.7676303952180943,0.3911848821985388,-0.46200966456705594,0.4412904959906759,-0.2401469519312912,-0.26027560159640906,-0.42560085330535546,0.5691196434595447,-0.012771051385074249,0.4302611529319787,0.11511047288409837,-0.7797281073930362,0.2657154421415913,2.0507417001713657,-0.5459482586262278,-0.9191392548090708,-0.49435938617109293,-1.0464506612247528,0.6931807645629875,15.53,0
76621,0.5818649344542106,-0.6799838084387615,-0.004575404467955981,-1.5185185003336785,0.12982794692282082,0.74631233658944,-0.46629349581046337,0.3449310091720656,0.5282218346316734,1.109673894260126,1.8154587329462362,0.016298208265086003,-2.0608698748483416,-0.12096006713870924,-0.18195448425336935,0.2095797507401225,0.09268474911441037,1.249999193524727,-0.13625040478445638,0.2647363620888124,-0.7286531884325215,2.023778350661339,1.5083871380991885,-1.931263761822136,0.042596990343013105,0.15680870569677502,0.5289524526567747,0.32369713019655305,25.94,0
77839,-1.2455952695612857,0.1400916980509004,-0.8126403762562265,0.4835514630685214,1.041005068665459,-1.913476295236307,-0.1584601196523424,-1.1290800365283367,0.9573141326164003,1.9483859306870306,-0.2502323154266193,-1.8036787747438103,-0.7707551682817139,0.6574626162388916,-1.668422808253395,0.24497757270767906,-1.0468804444073845,0.0682399204937349,0.18222368814200188,0.08246655575211523,-0.4883826114835815,-0.23566296015833943,-1.0906973609103026,-1.114321523095792,0.6273154329773197,-0.3592331315639928,1.0475747605652874,1.8252380002589539,126.15,0
39266,-0.01074457040869473,0.46437484716863936,0.390614965750771,-1.2718051016081389,2.6013764042391574,1.4908392440905411,0.21523813453766663,-0.1365960658094091,0.57659876281407,0.4614050060218606,0.43125554717921843,0.9511773357244808,0.8271143548873277,0.7396613462403742,-1.1064785201095313,1.317603723167494,1.1375022197125322,0.28391289529614067,2.3814414465779468,1.0112997269188204,0.18312275449892673,0.7993402468220578,1.9351975246034394,-0.6591371307007259,0.37736614118251227,1.127997369920728,2.4960886871666506,1.4527274697216144,11.17,0
15921,-1.3410567379577842,-0.5839027005248212,-0.672414043272799,0.5543341803140464,-1.0704334109920997,-0.8009530936349951,1.7396231384094454,-1.5397298110504816,0.9478810966527346,2.1605940461408917,-1.4659698900832987,-0.4171141391012071,1.145367314589747,-0.017636799978718955,1.1701458814895078,-0.8390044820852249,-0.18318361838557545,0.452544362335082,0.669360858650297,-0.46963947222535657,1.131277030947334,-0.13333946981858208,1.0821308068196132,-0.2995776204117707,0.6527111280682559,0.058473338522673717,-1.3358322706308325,-0.9855966856605569,144.68,0
95832,0.38685793437140087,-1.0592649994288519,-0.2956917751476651,-3.120675157339498,-1.235433054930137,-0.25461802897013797,0.8818147582754504,0.6066787413148967,-0.20297813963582723,0.5754244100816339,0.748181819200015,1.0735296864945216,0.8475516302613498,0.6969029008495363,0.8534666276081407,1.7800112364917178,1.1833030354707805,0.5874682435109763,0.04861969811803329,0.0952176012805349,-1.1784399662222793,-0.6516623488560329,0.8062049584569617,0.2490435724466288,-0.030490922810057598,-0.9453578608447867,-1.077178628644226,-0.5544020897364257,53.44,0
153427,-1.8782850423633206,0.6202628652353935,1.4656241950179412,-1.814622293128648,1.6157638645237289,-0.5932351614450122,-0.8343285596995763,-0.41745758988344994,-0.17968750719006518,-1.67739017779187,-0.1579325707312603,-1.2917651882876862,0.4075044540008362,-0.4324312523909094,-0.42156834603016935,-0.5084363948498625,2.1681568596385508,0.47227862363029016,0.613797246364379,-0.08608419566366589,-1.1064295459259235,0.1464976089687029,0.501078487474444,0.5918693364185652,0.3738455765768231,1.9254264628713622,-0.620859940162629,0.2629486255788713,16.1,0
11027,0.34831009854087963,0.13324065597104803,0.12354508610942397,0.05286531764496167,-0.057513009119168367,1.694522046489713,-1.5227046967627549,0.251808163800703,-1.4077965435245503,0.16872805578547825,0.5997311735748891,0.11526116402076955,1.3427630126505885,-0.8222786638967281,1.0264543577764411,-0.2682423177278015,-0.38646763806262363,0.5683386901717378,0.2793951476902502,-0.8693932492439937,1.420996130727599,-2.120498386123054,1.2654593847611475,0.20051562919412225,-0.7361843212414425,-0.6639440752769091,0.5454216320580242,1.153651936406913,56.02,0
148312,-1.4689993808971122,-0.3446210222082244,0.6141200249799378,0.07041004831842966,0.8072264677878297,0.530135768416921,0.6411601478363274,-0.5469407695287838,-2.172205021682453,-1.1746698022685012,0.33318014728309686,0.7898943878969541,-0.23341384063366294,-0.23655954398464946,-0.5176316912055633,0.7720802689336247,1.2615407628043458,1.1087323596295133,-1.0689153414452872,-0.13292926045493386,-0.29385672581187505,-0.7755100449743851,0.9874375131936088,-0.28083953189573935,0.3031171576151035,-0.3187470094012559,-1.1226131190433952,-0.17170252680221335,2.47,0
143014,-0.3835277932217955,0.4988145583812929,-0.5221273740719918,-0.25268154840868445,-1.1218427129749604,1.0560405073064554,-1.2729175187527475,0.20917787170920946,0.3602002662570275,1.2301496018591285,0.8862419900774972,0.8169271391569489,0.3413123836224866,-1.0094201353446868,-0.771322245781047,-1.9031368622358404,0.36322595395774643,0.5101174262557304,-0.5950174533356538,-0.037043041006888426,-0.6586780802410005,-0.06963179295440687,-0.4225242051990111,-0.9933508443152557,0.6759578550012295,-0.1180769970783178,-0.09721337991159502,-1.10333222124476,34.67,0
47824,0.894927691449249,-0.13634784988823664,0.15320158606952147,0.7224130686610967,-1.0597441077053082,-0.5276242217850426,0.41078549854507274,-0.7810236756640511,0.8821444838348319,0.3653583077290166,0.22072610991840827,0.011061404520894005,0.37828336524945805,-0.09725994735006979,0.4202414408838469,-0.8211523748250378,-0.5650251713938367,-0.7416652574982076,-0.3626017478807546,-0.14287112505382016,0.5660111823664725,0.8910175252693702,0.4942034445922414,1.046418066695845,-0.2005399384964779,-0.06596999706368131,0.6892918519088661,-0.43899964980197687,193.28,0
109151,0.22737998859841746,-0.13974218319652795,-0.7708138943182281,0.9325228624424511,0.8674579906649279,0.7157705717730828,0.7387316456011616,-1.1079071075761522,-0.5868716441281434,-0.7948024246188644,0.8965917767803709,0.073824327597901,0.18390672551386436,0.6715592340018657,-0.7559612449271849,0.46928455119131024,0.48515237497021113,1.6656835541899364,1.909425062179947,0.5794923476596447,1.7289287476531257,2.566966692071257,-0.3840496314247991,1.8192375190994905,-1.2028320211736323,0.8823578159500215,0.7320236716753129,0.2186062290744391,65.79,0
28551,-1.645660223724301,-0.1765769311516916,-0.8150827098741861,2.5309068891163182,-1.2506909840632838,0.7678074596831326,1.0330931109103727,0.11979752346582832,0.36046938712329396,-0.2140902058472032,1.5574473424520665,0.8060756404044576,-1.1983565684556738,-0.6108717807754372,-0.23638206741762682,-0.6849059853766872,-0.5159004709543182,-1.4338198582116906,0.05067430330182007,1.2472878664362261,1.0205310790610094,0.31675273870854015,1.070882723008003,0.8313952422135356,0.6762118021260324,0.5621815169524896,-0.3611212934958995,0.8282336687757671,116.61,0
130997,-0.6723938446940241,-0.8210577534987169,-0.41237495142703184,0.04396248095863215,1.4361516757715729,0.06415451568609894,-1.1000068768344464,1.2915483274513335,1.4567479239406271,-2.012544315919497,1.298353976472262,0.7167406247314575,-0.8974820469836251,1.1134341787547488,-0.11793162306875253,-0.8105212388874264,0.0970021572406384,1.0374462756422551,-1.6997106634914632,1.2417264796049692,1.2426543958943599,0.8415220843459911,1.651637221281205,1.2833877147341872,0.19319849803598502,-0.0831138819366618,0.8238581399519379,0.4337195004838128,4.9,0
121050,-1.501378525476802,-0.9227434819800298,-0.6945079314661396,1.0344866741821495,0.8442488213144256,0.23331980542097583,0.8062928647871125,-1.709241109221305,-0.3465187534811248,1.692281627550516,-0.8750335859720489,0.5715214527872652,-0.6351224609165812,-1.266167333758216,-1.909742971959426,0.27177541864388666,-0.1614209670433008,-1.8142106004729674,-0.13860263548528426,0.932828908168391,0.9516905370561302,1.373353414138994,0.08453937988612306,1.149513130528703,0.6325245544789072,-0.07063326697657336,-1.2591141745503593,0.7396366632678468,53.66,0
61262,-1.6947584996051934,-0.5257023196333621,1.0380382743219712,-0.8286073403271871,-0.6862457932637718,0.3043257163943706,1.0906942420007928,-1.0905676435467886,-0.9007195722767448,-0.1773704884829771,0.6467814653371468,0.12030170054679667,0.42756025346755483,-0.9242337831951095,0.43230254508166077,-0.2895406589622167,-1.0126247754842368,0.9966869547740155,0.3882837192852877,-0.7511307598069525,0.37484438672824655,-0.1148437884841275,-1.4883872414205968,-1.6462238048625273,-0.7441588202114847,0.25282586188954065,1.2127269782329064,0.4942342431054182,3.75,0
11736,0.1176631761339743,0.03207097300419535,0.5791371523415473,-0.5469041933667561,1.5580620606100803,0.25707534713790414,-0.25028879707314383,1.0035830292855423,1.007418986290645,-0.36430712993486675,0.9692001433922357,-0.490427292290004,0.5230750540687423,0.679203455008197,0.6015433148459419,0.1463310818312076,-0.35377407805215516,-1.3929060615905509,-0.6776089531530132,-1.8150257969940877,0.3447368456947454,-0.024330792636494635,-1.6052831224461392,-1.635136801190261,-0.006510692759747319,-0.49771432264623255,-2.462239825723667,1.270365246912758,1.26,0
167736,0.5602983435601032,-1.8712735061590444,-2.2923006678233353,-0.8208954676442621,0.5444304428710093,0.8043671110807906,-0.9040375621356088,0.04164545836407984,1.8894549194719439,0.00797683172254844,0.47173157689287426,-2.1675504624587463,-2.4039162670637917,-1.252253043058639,0.2880327298571708,0.6009721314738731,-0.6960003909235661,0.30430158073517466,-0.19581951673479084,1.1793779067574628,-0.27739418324740595,-0.11513917737044212,-1.784374192640592,-0.057851846831366835,1.1765145883783041,-1.2477354409984982,0.1552487445420941,1.5265105882556051,4.04,0
77014,0.4406059207156895,0.9447447015343373,1.724182829731777,-0.11011424640369617,-0.19993231549702004,-0.8613677609545888,-0.018254904598991355,0.15785723164218157,0.4459005466623058,0.21763244462118625,0.15390685670691756,-0.7114480172876996,1.0706770186012595,0.292854508619236,0.24500294030551226,-0.2843767074117982,0.40615003063463784,1.5141760450837676,-0.9988175474030774,1.9165678663673806,-0.28440104001357785,2.0349294189227964,0.1664483417335957,0.554300366325466,1.1311494895229435,1.6224325927436622,1.0481154386084746,-1.5871834263086415,10.49,0
154331,0.6026268148797509,0.018441257477795216,0.6411326262756685,0.2232270707838233,0.09517798260212129,-2.969042291629689,0.09155028149420374,2.125377662996205,0.10329751329134276,0.8649584577373527,-0.3788190157002462,-0.10419509442474355,-0.17211302918117,0.6484563076345612,-0.2968294302372369,-2.1270090989659614,0.6866975626594523,-0.5627911089746266,-1.026883245614428,0.5838745941132629,0.9911493953127087,-1.2576633281389036,-0.7252025590982524,1.1675758003519143,0.29340590541718636,-1.60849966705158,0.6822172598399132,-1.2170694324141638,17.79,0
117144,-0.011910850885818457,-1.0650895712542021,1.1446044804816273,1.04189144493077,-1.9322713645314986,-0.7004844464751143,0.9392764385480107,-0.3816098115865176,-1.275122750363377,-0.35855053034425555,-0.1875484679258153,-0.21611332143286138,0.038504167470872916,0.8358910294189811,-0.9411702684302151,-0.37481864573767604,-0.7609211242276589,0.06523020189863478,0.7142831157814168,0.13996726332894005,-1.3016240220826054,0.8055613887407156,0.12476646506432887,-0.22124021003424,1.1036350979914025,-1.1621844024082673,0.12498136558918976,-0.49385437170932206,47.41,0
134504,-0.2733902187499678,1.616595172135364,-0.1709452791945296,0.34565047120201103,-1.3338152994225898,-0.6622407700296385,0.06288336777186082,-0.9780702515634281,-1.3952081601401067,0.7465019991112518,-0.7145375279867031,-1.622054255921015,0.7600145218070905,-0.2310743179075079,-0.6230121704449137,-1.254192857625826,1.0096758910659875,0.5161738506705752,0.6532195756274942,0.08563080805155748,-0.08594985649612119,1.2665519020572649,0.05421930697246045,-1.6640289021651569,-0.6486366417207533,0.18765976317714175,0.034487771303581174,1.1619868236977788,18.36,0
131310,-1.0730693270623144,0.04179232896190782,-1.4940502402620235,1.33674429086197,0.7756219734539342,0.2457571449363075,0.3034981896485096,-0.852025318293572,1.1956190554821393,-0.37549993997085035,0.16553469649496197,-0.9588899204755166,-1.47570533639711,-0.9960218348718063,0.700095183729226,-0.9676869920021004,0.30595834645004466,0.4804624504224357,-0.30074644027501785,2.2028583743768873,0.018869259839544836,-1.4272813010719645,0.030575928324185486,-0.444944767240564,1.5229850130317157,-1.1016023505793326,0.0956204094022373,-0.9802527536392771,5.6,0
